LinkItemsToUMLSCUIID	ItemPTR	CUI	ItemToUMLSCUILinkTypePTR
9572	33814	C0339589	0
9575	33815	C0318071	0
11584	33816	C1631597	0
9577	33817	C0271556	0
12235	33818	C1860224	0
9579	33819	C0012518	0
9580	33819	C0012517	0
10704	33819	C1527287	0
15396	33819	C3495129	0
9740	33820	C0271732	0
9813	33821	C0265487	0
9814	33822	C0265492	0
9815	33823	C0265430	0
9581	33824	C0003402	0
9582	33824	C1148564	0
9583	33825	C0007258	0
9685	33825	C0087163	0
9584	33826	C0086445	0
9585	33827	C0052427	0
9587	33829	C0058903	0
12175	33830	C1857663	0
20435	33830	C1300270	0
12179	33831	C1862172	0
12190	33832	C1844887	0
12187	33833	C1859405	0
11146	33834	C0520458	0
9589	33835	C0966107	0
14781	33835	C1700196	0
9791	33836	C0682756	0
41058	33836	C2916844	0
9696	33837	C0080719	0
13538	33837	C2348380	0
9590	33838	C0392652	0
9591	33838	C0007949	0
9592	33839	C0014054	0
9593	33839	C0014045	0
9596	33840	C0318312	0
14913	33840	C2979888	0
9602	33843	C0020241	0
9604	33844	C0267508	0
9605	33845	C0263354	0
10734	33845	C1260879	0
9606	33846	C0038436	0
9607	33847	C0016245	0
9608	33848	C0052135	0
9609	33848	C0971971	0
9610	33849	C0238198	0
9611	33850	C0916062	0
13398	33850	C1365493	0
9613	33851	C0878354	0
9614	33852	C0233565	0
9615	33852	C0086439	0
9616	33853	C0281398	0
9617	33853	C0718066	0
15335	33853	C3490329	0
10167	33854	C0398568	0
19325	33854	C4510408	0
9622	33856	C0423861	0
9623	33857	C0267663	0
9624	33858	C0152263	0
9625	33859	C0172827	0
9626	33860	C0050540	0
9627	33861	C0772321	0
9628	33861	C0067297	0
9629	33862	C0937858	0
9631	33863	C0082646	0
9632	33864	C0077091	0
9633	33865	C0066803	0
11927	33866	C1721005	0
9636	33867	C0066928	0
9637	33867	C0687670	0
17012	33867	C3714962	0
17127	33868	C1849930	0
9752	33869	C0271373	0
9795	33870	C0036113	0
32560	33871	C0398747	0
9796	33872	C0268478	0
9797	33873	C0350998	0
9799	33874	C1408384	0
9800	33875	C0003960	0
15417	33876	C3280428	0
9853	33877	C0795914	0
9854	33878	C0393706	0
34880	33878	C4552072	0
9856	33879	C0010286	0
9858	33880	C0016895	0
9859	33881	C0755673	0
9860	33882	C0005919	0
10206	33882	C0061132	0
9866	33884	C0162814	0
9867	33885	C0162815	0
9869	33886	C0066063	0
9877	33887	C0040125	0
9881	33888	C0242975	0
9882	33889	C0031890	0
9883	33890	C0017132	0
41090	33890	C4721528	0
9886	33891	C0018389	0
9887	33892	C0019468	0
9888	33893	C0019469	0
9889	33894	C0019476	0
9893	33895	C0373657	0
9894	33895	C0021918	0
9895	33896	C0022059	0
9897	33897	C0031963	0
11908	33899	C0162754	0
9904	33900	C0398635	0
9908	33901	C0011999	0
9910	33902	C0323219	0
9911	33902	C0885698	0
9912	33903	C0314875	0
9913	33903	C0343355	0
9915	33904	C1292753	0
10979	33905	C0011596	0
9921	33906	C0030334	0
9923	33907	C0323515	0
9924	33908	C0320280	0
9925	33909	C0320420	0
9927	33910	C0013739	0
9928	33911	C0322616	0
9929	33912	C0012481	0
9932	33912	C0012482	0
9930	33913	C0322327	0
9931	33913	C0277035	0
9933	33914	C0320452	0
9934	33915	C0320451	0
9935	33916	C0026423	0
9936	33916	C0277334	0
9937	33918	C0103647	0
9938	33919	C0081583	0
17196	33919	C1706063	0
9939	33920	C0134596	0
9941	33921	C0003243	0
17459	33921	C0151480	0
9942	33922	C0236514	0
9946	33923	C1136154	0
10980	33924	C1007827	0
14351	33924	C2733483	0
9947	33925	C0323498	0
9949	33926	C0039635	0
12961	33928	C0065002	0
9951	33929	C0339488	0
9952	33930	C0265633	0
9954	33932	C0432311	0
9956	33933	C0066529	0
11116	33933	C1533126	0
9960	33934	C0278152	0
9961	33935	C1450052	0
13169	33935	C1838244	0
12592	33936	C1704271	0
15548	33936	C2350691	0
15549	33936	C1952549	0
9963	33937	C0526058	0
9964	33938	C0024440	0
9965	33939	C0086728	0
9966	33939	C0028757	0
9967	33940	C0030020	0
9986	33941	C0038998	0
15094	33941	C1705222	0
9987	33942	C0036023	0
11172	33942	C0917900	0
9988	33943	C0024658	0
10299	33944	C0038636	0
9990	33945	C0043369	0
9991	33946	C0069676	0
17899	33946	C1505427	0
9992	33947	C0348061	0
9993	33948	C1279621	0
13785	33948	C1395264	0
9994	33949	C1314968	0
9995	33950	C0232766	0
9996	33951	C0234180	0
9997	33951	C0239058	0
9998	33951	C0948266	0
9999	33951	C0234181	0
10000	33951	C0241479	0
10002	33953	C0025482	0
10003	33953	C0277108	0
14223	33954	C1852438	0
20453	33954	C0158551	0
10004	33955	C0232567	0
10005	33955	C0541977	0
10006	33956	C0276459	0
10007	33956	C0022551	0
10008	33956	C0318636	0
10009	33956	C0343624	0
10010	33956	C0318645	0
10011	33957	C0024472	0
10014	33958	C0265319	0
10015	33959	C0042023	0
34652	33959	C4553923	0
10016	33960	C0015109	0
11401	33960	C0770954	0
10017	33961	C0406418	0
12374	33961	C0263577	0
10018	33962	C0266393	0
10020	33963	C0025805	0
10021	33963	C0887148	0
10022	33964	C0520472	0
10023	33965	C0001648	0
10024	33966	C0432126	0
10025	33967	C0027930	0
18207	33967	C4283901	0
10026	33968	C0001193	0
12639	33968	C1510455	0
10028	33969	C0054202	0
10029	33969	C0772217	0
12266	33970	C1879286	0
10031	33971	C0751731	0
10034	33972	C0521178	0
10035	33973	C0543859	0
10149	33973	C0270731	0
14217	33974	C1847352	0
10036	33975	C0266464	0
13800	33975	C2362742	0
12533	33976	C1739395	0
10037	33977	C0393534	0
10038	33979	C1395981	0
13776	33979	C1869123	0
10039	33980	C0345982	0
10042	33981	C0030349	0
11391	33981	C0795651	0
10043	33982	C0030077	0
11392	33982	C0355109	0
10046	33983	C0055477	0
10048	33984	C0061996	0
10050	33985	C0950191	0
12079	33985	C0951233	0
10051	33986	C0006809	0
10052	33987	C0044410	0
10053	33988	C0001002	0
10055	33989	C0033734	0
10057	33989	C0033735	0
10058	33991	C0006030	0
10059	33992	C0406817	0
10065	33993	C0391815	0
14549	33993	C2931059	0
12262	33994	C1854310	0
11474	33995	C1615657	0
10068	33996	C0014442	0
10069	33998	C0376532	0
13031	33998	C2363129	0
10152	33999	C1268567	0
14817	33999	C2757011	0
10070	34000	C1174389	0
11471	34000	C1516119	0
10071	34001	C0912586	0
10072	34001	C0912413	0
10073	34001	C0796692	0
10075	34002	C0256498	0
12997	34002	C1955822	0
10076	34003	C1176021	0
12098	34003	C1176020	0
12099	34003	C1700685	0
10077	34004	C1452601	0
11675	34004	C1570906	0
10078	34005	C0963839	0
17548	34005	C2825304	0
12165	34006	C1832916	0
12131	34007	C1857572	0
10081	34008	C0263314	0
10082	34009	C0019768	0
10083	34010	C0085497	0
10088	34011	C0751360	0
11137	34012	C1565316	0
10089	34013	C1373078	0
15865	34013	C3541970	0
10096	34014	C0967532	0
11068	34014	C1531015	0
13191	34014	C1576729	0
10090	34016	C0092777	0
10091	34017	C1436328	0
10092	34018	C0677829	0
10093	34018	C0064294	0
13792	34018	C1565802	0
10133	34019	C0211011	0
13309	34019	C1577317	0
10095	34020	C0963154	0
11136	34021	C1566537	0
10098	34022	C0538727	0
10099	34023	C1456409	0
10102	34025	C0038412	0
10103	34026	C0948976	0
12284	34027	C1851112	0
10105	34028	C0796013	0
10108	34031	C0035353	0
15231	34031	C3494422	0
12139	34032	C1836635	0
13860	34032	C2697932	0
14544	34032	C2931764	0
10109	34033	C0029423	0
10110	34033	C0585472	0
10111	34034	C0339084	0
10118	34035	C0043349	0
15860	34035	C3665609	0
10120	34036	C0026814	0
10124	34037	C0154731	0
10147	34038	C0526950	0
10148	34038	C0526951	0
14546	34039	C1868679	0
10156	34040	C0334331	0
10161	34041	C1136174	0
10168	34042	C0151664	0
10948	34043	C0039251	0
10949	34043	C0473878	0
10955	34044	C0549410	0
12163	34045	C1860042	0
10956	34046	C0541315	0
10957	34047	C1134467	0
12854	34047	C1965895	0
12754	34048	C1997910	0
34888	34048	C1863844	0
10960	34049	C0060934	0
20376	34049	C0060933	0
10961	34051	C0543875	0
10963	34052	C0022033	0
12800	34052	C0127429	0
10967	34054	C0051156	0
11162	34054	C0142791	0
10968	34055	C0555881	0
10969	34055	C0052387	0
15108	34055	C1146478	0
10970	34056	C0005018	0
10971	34057	C0007906	0
10972	34057	C0007907	0
10973	34058	C0013340	0
10974	34059	C0014824	0
10975	34060	C0016673	0
10976	34060	C0770899	0
10977	34061	C0018165	0
10978	34062	C0033294	0
13381	34062	C0033295	0
10982	34063	C0012757	0
10984	34064	C0023665	0
10985	34065	C0389169	0
10986	34066	C1451270	0
10987	34067	C0378366	0
10988	34068	C0031013	0
10989	34068	C0070413	0
10991	34069	C1321558	0
10992	34070	C0085270	0
13026	34070	C2350476	0
10993	34071	C0155339	0
10994	34072	C0040602	0
10996	34073	C0056831	0
10997	34074	C0043668	0
10999	34075	C0021219	0
11001	34076	C0025156	0
11003	34077	C0132512	0
11005	34078	C0070525	0
11006	34079	C0071074	0
11007	34079	C0770951	0
11008	34080	C0038710	0
11009	34081	C0039855	0
11010	34081	C0700559	0
11011	34082	C0041660	0
11012	34083	C0180108	0
11013	34084	C0291216	0
11014	34085	C0266384	0
11020	34086	C0030885	0
11021	34086	C0030886	0
11029	34087	C1328025	0
11033	34088	C0268414	0
11034	34089	C0343052	0
11035	34090	C0343084	0
11135	34091	C0032483	0
14910	34092	C2931112	0
11036	34093	C0001392	0
11037	34094	C1169997	0
11038	34094	C1170743	0
11041	34095	C0039267	0
11042	34096	C0007814	0
11043	34097	C1504404	0
14390	34097	C2062593	0
20458	34097	C3164863	0
11044	34098	C0474381	0
11046	34099	C0025397	0
12297	34099	C0947682	0
11047	34100	C0034091	0
11475	34101	C1619966	0
11133	34102	C1568490	0
11050	34103	C0047683	0
11051	34104	C0061246	0
11052	34105	C0025373	0
11053	34106	C0055720	0
11054	34106	C0771136	0
11056	34107	C0205968	0
11057	34108	C0391816	0
11058	34109	C0907349	0
20414	34110	C4058704	0
15813	34111	C1969443	0
20452	34112	C0220711	0
18123	34113	C3887523	0
11062	34114	C0311223	0
15581	34115	C3647231	0
11063	34116	C1274562	0
11065	34117	C0238377	0
11066	34118	C0264444	0
11067	34119	C0936139	0
11069	34120	C0268117	0
11071	34121	C0019497	0
11072	34122	C0527443	0
11073	34122	C1445578	0
17364	34122	C1567772	0
11074	34123	C0055578	0
11075	34124	C0065512	0
11076	34125	C0054270	0
11077	34125	C1108795	0
11079	34127	C0060879	0
11081	34128	C0057799	0
11082	34128	C0057796	0
11083	34129	C0028476	0
11084	34130	C0071626	0
11085	34131	C1319305	0
11087	34132	C0035633	0
11088	34132	C0700493	0
11090	34133	C0041499	0
11091	34134	C0002340	0
12211	34135	C0220666	0
11097	34137	C0238506	0
11098	34138	C1274653	0
12152	34139	C1847874	0
11100	34140	C0220692	0
11102	34141	C0031432	0
11103	34141	C0358411	0
11106	34143	C0070742	0
11107	34144	C0291140	0
11108	34145	C1321596	0
11109	34146	C0075504	0
11110	34147	C0025132	0
11111	34148	C0065834	0
11112	34148	C0057750	0
11114	34149	C1335457	0
11115	34150	C0162969	0
11117	34151	C0044725	0
11118	34152	C0937851	0
13162	34152	C1456820	0
13775	34152	C1522669	0
17365	34152	C1448177	0
11120	34154	C0432487	0
11122	34155	C0887914	0
11123	34156	C0334063	0
11124	34157	C0038807	0
11125	34158	C0053114	0
11126	34158	C0770372	0
11127	34158	C0951358	0
11148	34159	C0543631	0
12627	34159	C1845068	0
11149	34160	C0753474	0
20413	34160	C0139121	0
11150	34161	C0040948	0
11151	34162	C0162529	0
11153	34163	C0036002	0
14317	34164	C1835437	0
11154	34165	C0796173	0
17111	34166	C1836081	0
12755	34167	C1445625	0
17351	34167	C1454054	0
11160	34168	C0771950	0
11161	34168	C0060584	0
17098	34169	C1859773	0
11402	34170	C0163025	0
11403	34170	C0349890	0
11407	34171	C0072127	0
11408	34171	C0771021	0
11431	34172	C0055923	0
11432	34172	C0350817	0
11445	34173	C0023554	0
11446	34173	C0770439	0
11467	34174	C0040018	0
11583	34175	C1684405	0
11469	34176	C0971122	0
11676	34176	C1619629	0
11470	34177	C1144149	0
11472	34178	C1101411	0
12304	34178	C1700683	0
11548	34179	C0075628	0
13499	34180	C1845028	0
11549	34181	C0242946	0
11550	34182	C0268505	0
11551	34183	C0057678	0
12169	34184	C1839130	0
11552	34185	C0038750	0
11555	34186	C0076079	0
13412	34186	C0771028	0
11556	34187	C0006863	0
15582	34188	C0599503	0
11559	34189	C0022949	0
15375	34190	C1842914	0
11562	34191	C1174893	0
11563	34191	C1321643	0
11565	34192	C0357929	0
11568	34193	C0011588	0
11824	34193	C0011087	0
11825	34193	C0591344	0
11569	34194	C0206103	0
11570	34194	C0475871	0
11571	34195	C1120776	0
11896	34196	C1723617	0
11894	34197	C1435444	0
13419	34197	C1725651	0
17496	34198	C1274658	0
11572	34199	C0054670	0
11573	34200	C0206548	0
11574	34200	C0042587	0
11680	34200	C1623048	0
11575	34201	C1569608	0
13415	34201	C1711887	0
11576	34202	C0077379	0
11577	34202	C0951227	0
11578	34203	C1616742	0
11579	34204	C0961209	0
11582	34205	C0000974	0
11736	34206	C0158623	0
11738	34207	C0014035	0
11739	34208	C0040277	0
11740	34209	C1567379	0
12407	34209	C1721377	0
13427	34209	C1966375	0
11741	34210	C1455147	0
11742	34211	C1307704	0
11743	34212	C1667080	0
11744	34212	C1565751	0
12420	34212	C1565750	0
12799	34213	C1827106	0
14820	34213	C2917254	0
15632	34213	C3537225	0
15695	34213	C3537161	0
11745	34214	C0026698	0
11747	34215	C1515672	0
14550	34215	C2746052	0
11748	34216	C1619738	0
11749	34216	C1096197	0
11750	34217	C0002272	0
11751	34217	C0015278	0
12414	34217	C1695579	0
11752	34218	C0072595	0
11753	34219	C0768119	0
11754	34220	C0066779	0
11755	34221	C0216194	0
11756	34222	C1384659	0
19295	34222	C1121849	0
11757	34223	C1172636	0
11758	34224	C0162724	0
12752	34225	C1969809	0
11759	34226	C0342737	0
11762	34227	C0012471	0
11763	34228	C0037874	0
11764	34229	C0017817	0
11766	34230	C0771629	0
11767	34230	C0771906	0
11768	34231	C0879399	0
11769	34232	C0771905	0
11770	34232	C0529572	0
14628	34232	C1979858	0
11771	34233	C0060930	0
11772	34234	C0754820	0
11773	34235	C0209453	0
17792	34235	C0246154	0
17793	34235	C1875994	0
11775	34236	C0055010	0
11776	34236	C0955901	0
11778	34237	C0053284	0
11779	34237	C0304568	0
11780	34238	C0053122	0
11781	34239	C0030956	0
11782	34240	C0025624	0
11783	34240	C0304423	0
11784	34241	C0069833	0
11785	34241	C0304424	0
11786	34242	C0077081	0
11787	34242	C0135557	0
11788	34243	C0030082	0
11789	34243	C0086757	0
11791	34244	C0209499	0
11792	34245	C0059372	0
11793	34246	C0771221	0
11794	34246	C0770404	0
11795	34247	C0062587	0
11796	34247	C0812398	0
11797	34248	C0021936	0
11798	34249	C0301407	0
11800	34250	C0008864	0
11802	34251	C0010682	0
11803	34252	C0000545	0
11804	34253	C0023779	0
11805	34254	C0338671	0
11931	34254	C0038317	0
11806	34255	C0154575	0
11807	34256	C0072802	0
11809	34257	C0074281	0
11810	34258	C0287390	0
11811	34259	C0077782	0
11812	34260	C0272192	0
11814	34261	C0314863	0
11816	34262	C0346087	0
11817	34263	C1304508	0
11818	34264	C0206732	0
34842	34264	C3900104	0
11821	34265	C1433439	0
13209	34265	C1698893	0
11822	34266	C0117899	0
11823	34267	C0360597	0
11826	34268	C0013772	0
17123	34269	C3653459	0
11828	34270	C0123905	0
11829	34271	C0074676	0
11830	34272	C0066624	0
11831	34272	C0956243	0
11832	34273	C0268967	0
11833	34274	C0048318	0
11834	34275	C0008732	0
34691	34275	C4553100	0
11835	34276	C0152443	0
11836	34277	C0151693	0
11897	34278	C1708350	0
11837	34279	C1608983	0
11838	34280	C0215087	0
11839	34280	C0970823	0
11840	34281	C0209106	0
11841	34281	C0073492	0
15446	34281	C2825397	0
11842	34282	C0020814	0
12403	34282	C1739462	0
17352	34282	C1429223	0
11843	34283	C0162849	0
13262	34284	C0403761	0
11845	34285	C0068992	0
11846	34286	C1120952	0
11847	34287	C1373040	0
16971	34287	C3810840	0
11848	34288	C0304361	0
11849	34289	C0317982	0
12659	34290	C0346027	0
11851	34291	C0406561	0
11852	34292	C0346073	0
11853	34293	C0795941	0
11854	34294	C0265282	0
11855	34295	C0085253	0
11857	34296	C0948245	0
11858	34296	C0919747	0
34692	34296	C4552812	0
11859	34297	C0399479	0
11860	34297	C0233625	0
11862	34298	C0268416	0
11865	34299	C0206661	0
34896	34300	C4552004	0
14791	34301	C1842160	0
11868	34302	C1536875	0
19316	34302	C1533649	0
11869	34303	C0073096	0
11870	34304	C0070477	0
22462	34304	C3191817	0
11871	34305	C0879427	0
11872	34306	C1456408	0
13537	34306	C1099192	0
11873	34307	C0040150	0
11875	34308	C0532578	0
11876	34309	C1100184	0
11877	34309	C1527089	0
11895	34310	C1721449	0
12960	34311	C2350739	0
11878	34312	C1453933	0
11879	34313	C1622308	0
11880	34313	C1100584	0
11881	34314	C1613941	0
12582	34314	C1527839	0
11882	34316	C0294794	0
11883	34317	C1609165	0
11884	34318	C0043843	0
11885	34318	C0915182	0
12309	34318	C1704341	0
11886	34319	C0249529	0
11887	34320	C0302609	0
16987	34320	C3536757	0
34805	34320	C4521861	0
12963	34321	C0284547	0
14786	34321	C0281170	0
15633	34321	C0129341	0
11888	34322	C0949920	0
11890	34323	C0061239	0
11891	34323	C0982210	0
11892	34323	C0951481	0
12782	34324	C0033086	0
11914	34325	C0023321	0
11915	34326	C0302255	0
11916	34326	C0022440	0
11917	34327	C0036651	0
11926	34328	C0346076	0
13260	34329	C0050402	0
11946	34330	C0301374	0
11947	34330	C0141756	0
11949	34331	C0059703	0
11950	34331	C0770146	0
11954	34332	C0054120	0
11955	34332	C0304299	0
11980	34333	C0672708	0
11981	34334	C1512474	0
14405	34334	C2266853	0
15696	34334	C3537120	0
34798	34334	C4521897	0
14507	34335	C1328349	0
11983	34336	C1176289	0
11984	34337	C1517132	0
14236	34338	C1845838	0
41061	34338	C1845837	0
11986	34339	C0059506	0
11988	34340	C1619692	0
17313	34340	C3888044	0
11990	34341	C0268243	0
11991	34342	C0937627	0
11993	34342	C0059438	0
11994	34342	C1704263	0
11995	34342	C0917976	0
12396	34342	C1816270	0
11996	34343	C1443768	0
17290	34344	C1832615	0
11998	34345	C0007068	0
11999	34345	C0037487	0
12002	34346	C0051839	0
12467	34347	C0753678	0
12003	34348	C1707080	0
12004	34349	C0749087	0
12005	34350	C0036939	0
16941	34351	C0342277	0
12006	34352	C0267834	0
12008	34353	C1320334	0
12117	34354	C0546264	0
12465	34355	C1865020	0
14232	34356	C1843687	0
12012	34357	C0063828	0
12014	34358	C0334460	0
12015	34358	C0346042	0
12020	34359	C1327944	0
12022	34360	C0056913	0
12023	34360	C0951290	0
12028	34361	C1527281	0
12535	34361	C0003477	0
12029	34362	C0023269	0
34843	34362	C0278607	0
34865	34362	C0279986	0
12032	34363	C1144550	0
14421	34363	C1144136	0
12238	34365	C1856128	0
20389	34365	C4510630	0
12033	34366	C0549398	0
12034	34367	C0023411	0
12222	34368	C1852372	0
12036	34369	C1667052	0
12037	34369	C1571386	0
12039	34370	C0524609	0
12041	34371	C0277012	0
12042	34371	C0322049	0
12043	34372	C1535478	0
12044	34372	C0275686	0
12045	34373	C0029184	0
12200	34374	C1853892	0
12046	34375	C0015528	0
17867	34375	C0368971	0
12146	34376	C1873633	0
15635	34377	C0916615	0
16966	34377	C3714785	0
12240	34378	C1865143	0
34893	34378	C4273131	0
12048	34379	C0342792	0
14656	34380	C2931104	0
12049	34381	C0398768	0
14657	34382	C1845668	0
12202	34383	C1863599	0
12138	34384	C1851100	0
14228	34385	C1866784	0
12050	34386	C0394006	0
41054	34386	C4551552	0
12051	34387	C1541483	0
12052	34388	C0391862	0
12053	34389	C0269088	0
12054	34390	C0012322	0
12055	34391	C0346210	0
14247	34393	C1853396	0
17102	34394	C2931441	0
12056	34395	C0343047	0
14988	34395	C2930920	0
17089	34396	C1291230	0
12057	34397	C0266444	0
12058	34397	C0403814	0
12059	34398	C0238478	0
12060	34399	C1704299	0
12061	34400	C0014851	0
12062	34401	C0020752	0
14211	34402	C1851841	0
12158	34403	C1836929	0
12285	34404	C1838062	0
34920	34404	C4551957	0
12267	34405	C1832661	0
12066	34406	C0376600	0
14815	34406	C2756984	0
12067	34407	C1701590	0
12313	34407	C1871526	0
13421	34407	C1966407	0
12068	34408	C1700388	0
13655	34408	C2606637	0
12069	34409	C0141449	0
12070	34410	C0473577	0
12071	34411	C0406801	0
12072	34412	C0023182	0
17874	34412	C2936821	0
15210	34413	C1864912	0
14776	34414	C1839612	0
14942	34414	C3159311	0
12075	34415	C1703334	0
12076	34417	C1571574	0
13017	34417	C2346970	0
15545	34417	C2350806	0
12077	34418	C0964264	0
12078	34419	C0026252	0
12080	34420	C0023440	0
22473	34420	C4520840	0
22491	34420	C4520841	0
13148	34421	C1862839	0
17097	34422	C3151058	0
12253	34423	C1847720	0
19343	34424	C4048705	0
15822	34425	C2931817	0
12084	34426	C0271560	0
17598	34426	C0342410	0
12085	34427	C0039936	0
12086	34427	C0770896	0
12087	34428	C0006834	0
12088	34429	C1579365	0
12089	34430	C0040217	0
12090	34430	C0242522	0
12091	34431	C0002933	0
12092	34432	C0027328	0
12093	34432	C0205850	0
12094	34433	C0004960	0
12095	34434	C1272174	0
12096	34435	C1562036	0
34799	34435	C4521884	0
12101	34436	C0063188	0
18198	34436	C4281713	0
